Year|Month|DayofMonth|DayOfWeek|DepTime|CRSDepTime|ArrTime|CRSArrTime|UniqueCarrier|FlightNum|TailNum|ActualElapsedTime|CRSElapsedTime|AirTime|ArrDelay|DepDelay|Origin|Dest|Distance|TaxiIn|TaxiOut|Cancelled|CancellationCode|Diverted|CarrierDelay|WeatherDelay|NASDelay|SecurityDelay|LateAircraftDelay
2008|11|10|1|753|755|812|828|UA|393|N418UA|79|93|59|-16|-2|CLE|ORD|316|6|14|0||0|NA|NA|NA|NA|NA
2008|5|3|6|625|630|726|731|YV|7190|N448YV|61|61|37|-5|-5|EGE|DEN|121|6|18|0||0|NA|NA|NA|NA|NA
2008|1|24|4|1902|1850|2027|2008|OO|6587|N732SK|205|198|188|19|12|SAT|LAX|1210|8|9|0||0|0|0|0|0|19
2008|6|5|4|1916|1840|2220|2055|AA|397|N3ADAA|364|315|294|85|36|MIA|LAX|2342|4|66|0||0|0|0|49|0|36
2008|4|26|6|915|915|1113|1106|NW|152|N362NB|238|231|195|7|0|MSP|SNA|1522|12|31|0||0|NA|NA|NA|NA|NA
2008|12|28|7|547|535|824|818|CO|1677|N33284|217|223|200|6|12|PHL|IAH|1324|6|11|0||0|NA|NA|NA|NA|NA
2008|7|28|1|1151|1200|1252|1310|XE|2621|N16951|121|130|98|-18|-9|ATL|IAH|689|6|17|0||0|NA|NA|NA|NA|NA
2008|11|22|6|1202|1155|1319|1320|WN|2738|N336SW|77|85|56|-1|7|SFO|LAX|337|9|12|0||0|NA|NA|NA|NA|NA
2008|9|30|2|1609|1615|1929|1930|AA|1559|N5DMAA|200|195|169|-1|-6|LGA|MIA|1097|7|24|0||0|NA|NA|NA|NA|NA
2008|12|20|6|1702|1705|1911|1915|MQ|3508|N661MQ|189|190|164|-4|-3|CHS|DFW|987|8|17|0||0|NA|NA|NA|NA|NA
2008|12|19|5|1334|1330|1949|1944|CO|1625|N73299|255|254|237|5|4|IAH|SJU|2007|7|11|0||0|NA|NA|NA|NA|NA
2008|6|29|7|655|700|731|732|F9|188|N908FR|96|92|75|-1|-5|OKC|DEN|495|10|11|0||0|NA|NA|NA|NA|NA
2008|2|8|5|1400|1248|1531|1425|OO|6571|N905SW|91|97|70|66|72|LNK|ORD|466|7|14|0||0|0|0|66|0|0
2008|4|10|4|1053|925|1149|1020|WN|3676|N916WN|56|55|46|89|88|SAT|DAL|248|3|7|0||0|0|0|1|0|88
2008|9|16|2|1343|1146|1718|1505|OO|6416|N954SW|155|139|119|133|117|SFO|ABQ|896|3|33|0||0|117|0|16|0|0
2008|4|20|7|1044|1045|1205|1210|WN|470|N618WN|81|85|70|-5|-1|OAK|SAN|446|3|8|0||0|NA|NA|NA|NA|NA
2008|4|23|3|2004|2005|2052|2055|EV|4765|N824AS|108|110|77|-3|-1|ATL|BMI|533|3|28|0||0|NA|NA|NA|NA|NA
2008|9|17|3|1723|1725|1818|1822|XE|2841|N13955|55|57|39|-4|-2|DAY|CLE|162|7|9|0||0|NA|NA|NA|NA|NA
2008|1|9|3|623|625|1140|1200|AA|1242|N420AA|197|215|174|-20|-2|SJC|DFW|1438|11|12|0||0|NA|NA|NA|NA|NA
2008|4|30|3|756|800|847|902|9E|2943|89309E|51|62|27|-15|-4|FWA|DTW|128|18|6|0||0|NA|NA|NA|NA|NA
2008|6|29|7|1136|1137|1300|1312|UA|449|N921UA|144|155|126|-12|-1|DEN|OAK|957|5|13|0||0|NA|NA|NA|NA|NA
2008|3|2|7|1805|1800|2054|2040|AS|365|N619AS|169|160|136|14|5|BUR|SEA|937|8|25|0||0|NA|NA|NA|NA|NA
2008|10|4|6|1051|1050|1400|1331|OO|6237|N767SK|189|161|164|29|1|LAX|SEA|954|4|21|0||0|1|0|28|0|0
2008|10|1|3|1312|1320|1402|1449|XE|2330|N13997|50|89|33|-47|-8|BWI|EWR|169|9|8|0||0|NA|NA|NA|NA|NA
2008|12|5|5|614|620|730|744|OO|4893|N453SW|76|84|58|-14|-6|MSO|SLC|436|4|14|0||0|NA|NA|NA|NA|NA
2008|10|15|3|1631|1640|1738|1754|XE|2728|N13133|67|74|50|-16|-9|CLE|DCA|310|4|13|0||0|NA|NA|NA|NA|NA
2008|3|3|1|2051|2053|2237|2253|UA|1567|N479UA|226|240|202|-16|-2|ORD|LAS|1515|7|17|0||0|NA|NA|NA|NA|NA
2008|8|20|3|1930|1935|2023|2030|OO|6443|N702SK|173|175|149|-7|-5|OKC|LAX|1187|8|16|0||0|NA|NA|NA|NA|NA
2008|3|17|1|1032|1039|1152|1159|OO|6293|N915SW|80|80|52|-7|-7|DSM|ORD|299|8|20|0||0|NA|NA|NA|NA|NA
2008|6|16|1|901|910|1019|1022|NW|923|N784NC|78|72|46|-3|-9|MSN|MSP|228|20|12|0||0|NA|NA|NA|NA|NA
2008|1|28|1|2004|1945|2139|2122|OO|3824|N430SW|95|97|68|17|19|SLC|RAP|508|3|24|0||0|0|0|0|0|17
2008|9|16|2|1137|1140|1239|1247|US|581|N812AW|62|67|41|-8|-3|LAX|LAS|236|10|11|0||0|NA|NA|NA|NA|NA
2008|4|9|3|2143|2145|2307|2330|WN|3078|N284WN|84|105|71|-23|-2|SEA|SMF|605|3|10|0||0|NA|NA|NA|NA|NA
2008|3|4|2|1900|1905|2022|2033|F9|427|N921FR|202|208|180|-11|-5|ATL|DEN|1199|10|12|0||0|NA|NA|NA|NA|NA
2008|11|10|1|640|645|817|845|AA|1067|N471AA|157|180|135|-28|-5|BOS|ORD|867|9|13|0||0|NA|NA|NA|NA|NA
2008|3|6|4|1040|1050|1155|1216|OH|5552|N960CA|75|86|59|-21|-10|GSP|CVG|317|3|13|0||0|NA|NA|NA|NA|NA
2008|2|20|3|947|709|1130|904|YV|7130|N75996|43|55|25|146|158|ORD|FWA|157|2|16|0||0|146|0|0|0|0
2008|6|1|7|558|600|745|733|NW|1425|N925US|107|93|62|12|-2|VPS|MEM|369|5|40|0||0|NA|NA|NA|NA|NA
2008|4|21|1|1922|1830|2033|1945|WN|3252|N308SA|71|75|61|48|52|ALB|BWI|288|3|7|0||0|0|0|0|0|48
2008|11|16|7|819|820|1242|1230|NW|219|N586NW|383|370|355|12|-1|SEA|HNL|2677|2|26|0||0|NA|NA|NA|NA|NA
2008|11|2|7|1516|1515|1632|1630|WN|2688|N604SW|76|75|59|2|1|LAX|SFO|337|3|14|0||0|NA|NA|NA|NA|NA
2008|3|21|5|1442|1450|1751|1815|MQ|3715|N842AE|129|145|108|-24|-8|DFW|CMH|927|2|19|0||0|NA|NA|NA|NA|NA
2008|7|31|4|1152|1150|1402|1401|US|1484|N406US|130|131|107|1|2|MCO|DCA|759|9|14|0||0|NA|NA|NA|NA|NA
2008|9|8|1|1539|1337|2018|1813|UA|204|N840UA|159|156|140|125|122|DEN|CMH|1155|6|13|0||0|0|122|3|0|0
2008|5|7|3|1813|1750|2013|1954|UA|379|N340UA|120|124|103|19|23|DEN|MSO|679|4|13|0||0|19|0|0|0|0
2008|11|26|3|825|825|1048|1050|WN|426|N641SW|83|85|63|-2|0|LAS|ABQ|487|10|10|0||0|NA|NA|NA|NA|NA
2008|1|3|4|1824|1735|1943|1905|WN|570|N357SW|79|90|69|38|49|BNA|MSY|471|2|8|0||0|4|0|0|0|34
2008|7|29|2|1256|1305|1627|1645|XE|2198|N17521|151|160|135|-18|-9|IAH|CRW|975|4|12|0||0|NA|NA|NA|NA|NA
2008|2|12|2|925|927|1133|1130|NW|211|N520US|308|303|265|3|-2|DTW|SEA|1927|7|36|0||0|NA|NA|NA|NA|NA
2008|8|23|6|1055|1100|1236|1245|DL|811|N920DE|101|105|84|-9|-5|DCA|ATL|547|7|10|0||0|NA|NA|NA|NA|NA
2008|8|14|4|855|855|1018|1030|MQ|3791|N661JA|83|95|64|-12|0|DFW|GPT|500|8|11|0||0|NA|NA|NA|NA|NA
2008|3|24|1|2036|1845|2313|2129|US|1245|N937UW|157|164|126|104|111|PHL|TPA|920|5|26|0||0|104|0|0|0|0
2008|7|19|6|1112|1125|1412|1425|AS|649|N613AS|180|180|159|-13|-13|TUS|SEA|1216|12|9|0||0|NA|NA|NA|NA|NA
2008|7|14|1|1905|1811|1940|1901|YV|2658|N916FJ|35|50|23|39|54|GSO|CLT|83|4|8|0||0|0|0|0|0|39
2008|11|28|5|1755|1800|2021|2020|MQ|4403|N657MQ|146|140|124|1|-5|ORD|DAL|798|3|19|0||0|NA|NA|NA|NA|NA
2008|11|3|1|838|840|1214|1220|AA|1976|N622AA|156|160|136|-6|-2|DFW|MIA|1121|7|13|0||0|NA|NA|NA|NA|NA
2008|2|3|7|1007|1015|1104|1122|NW|1715|N780NC|57|67|32|-18|-8|CLE|DTW|95|13|12|0||0|NA|NA|NA|NA|NA
2008|10|31|5|1053|1038|1052|1032|9E|2020|91709E|59|54|29|20|15|ATL|BHM|134|3|27|0||0|0|0|5|0|15
2008|11|25|2|754|800|1148|1149|NW|438|N322US|174|169|133|-1|-6|BOI|MSP|1142|9|32|0||0|NA|NA|NA|NA|NA
2008|9|10|3|1010|1020|1125|1125|9E|2065|91629E|75|65|55|0|-10|TLH|ATL|223|10|10|0||0|NA|NA|NA|NA|NA
2008|10|28|2|2114|2115|2215|2223|CO|1423|N33262|61|68|44|-8|-1|IAH|MSY|305|4|13|0||0|NA|NA|NA|NA|NA
2008|4|7|1|829|825|1131|1055|AA|2015|N3ATAA|182|150|152|36|4|DCA|MIA|920|10|20|0||0|0|0|36|0|0
2008|10|31|5|1850|1854|2100|2109|UA|442|N938UA|70|75|50|-9|-4|ORD|CLE|316|6|14|0||0|NA|NA|NA|NA|NA
2008|5|17|6|1416|1426|1551|1613|FL|186|N998AT|95|107|80|-22|-10|RSW|ATL|515|7|8|0||0|NA|NA|NA|NA|NA
2008|9|13|6|1904|1645|2006|1735|MQ|4075|N851AE|62|50|35|151|139|ORD|PIA|130|4|23|0||0|139|0|12|0|0
2008|1|28|1|1825|1725|2312|2214|CO|761|N17356|227|229|189|58|60|SAT|EWR|1569|6|32|0||0|0|0|0|0|58
2008|3|30|7|1427|1425|1551|1611|US|1509|N163US|264|286|248|-20|2|CLT|PHX|1774|6|10|0||0|NA|NA|NA|NA|NA
2008|1|29|2|656|701|828|828|OO|5515|N218SW|92|87|71|0|-5|LAX|MRY|267|4|17|0||0|NA|NA|NA|NA|NA
2008|1|15|2|1544|1545|1649|1640|CO|341|N14605|65|55|31|9|-1|IAH|AUS|140|7|27|0||0|NA|NA|NA|NA|NA
2008|7|20|7|1916|1831|2122|1948|OO|5480|N236SW|126|77|102|94|45|ACV|SFO|250|4|20|0||0|0|0|81|0|13
2008|4|25|5|929|930|1047|1045|MQ|3575|N856AE|78|75|57|2|-1|DFW|BTR|383|4|17|0||0|NA|NA|NA|NA|NA
2008|10|23|4|1525|1525|1636|1645|WN|613|N698SW|71|80|46|-9|0|DEN|ABQ|349|12|13|0||0|NA|NA|NA|NA|NA
2008|3|10|1|1302|1310|1535|1543|DL|992|N371DA|93|93|78|-8|-8|SMF|SLC|532|5|10|0||0|NA|NA|NA|NA|NA
2008|1|17|4|1841|1725|2237|2145|AA|2226|N436AA|176|200|153|52|76|DFW|EWR|1372|6|17|0||0|0|49|0|0|3
2008|4|20|7|38|40|540|550|AA|1734|N5CLAA|182|190|165|-10|-2|SFO|DFW|1464|4|13|0||0|NA|NA|NA|NA|NA
2008|7|1|2|1052|1050|1322|1320|MQ|4062|N900AE|90|90|70|2|2|ORD|BUF|473|5|15|0||0|NA|NA|NA|NA|NA
2008|10|26|7|633|630|745|740|WN|756|N731SA|72|70|58|5|3|SMF|BUR|358|5|9|0||0|NA|NA|NA|NA|NA
2008|2|14|4|1254|1254|1918|1938|US|685|N651AW|264|284|236|-20|0|PHX|EWR|2133|9|19|0||0|NA|NA|NA|NA|NA
2008|9|20|6|722|720|942|950|AA|639|N5FMAA|140|150|125|-8|2|MIA|SJU|1045|5|10|0||0|NA|NA|NA|NA|NA
2008|8|25|1|1222|1230|1400|1417|OH|5294|N810CA|98|107|84|-17|-8|SAV|CVG|515|4|10|0||0|NA|NA|NA|NA|NA
2008|10|23|4|1424|1428|1432|1435|FL|434|N986AT|68|67|54|-3|-4|ATL|PNS|272|6|8|0||0|NA|NA|NA|NA|NA
2008|1|6|7|1148|1150|1316|1320|CO|499|N75861|148|150|118|-4|-2|IAH|DEN|861|9|21|0||0|NA|NA|NA|NA|NA
2008|4|8|2|1937|1935|2040|2040|WN|271|N372SW|63|65|51|0|2|MAF|DAL|319|3|9|0||0|NA|NA|NA|NA|NA
2008|4|24|4|928|930|1019|1033|XE|2845|N14942|51|63|39|-14|-2|CRP|IAH|201|6|6|0||0|NA|NA|NA|NA|NA
2008|9|7|7|833|840|939|950|WN|278|N297WN|66|70|58|-11|-7|SMF|BUR|358|2|6|0||0|NA|NA|NA|NA|NA
2008|6|19|4|1604|1603|1735|1737|UA|1524|N446UA|91|94|66|-2|1|SFO|LAS|414|8|17|0||0|NA|NA|NA|NA|NA
2008|10|21|2|1344|1350|1513|1518|EV|5030|N836AS|89|88|61|-5|-6|ILM|ATL|377|19|9|0||0|NA|NA|NA|NA|NA
2008|12|18|4|808|810|1054|1105|AA|1662|N4XBAA|106|115|80|-11|-2|COS|DFW|592|5|21|0||0|NA|NA|NA|NA|NA
2008|6|17|2|1418|1346|1518|1415|OO|6011|N964SW|120|89|61|63|32|LEX|ORD|323|4|55|0||0|0|0|63|0|0
2008|10|3|5|1250|1255|1740|1745|AA|614|N5ECAA|170|170|145|-5|-5|SAN|DFW|1171|12|13|0||0|NA|NA|NA|NA|NA
2008|2|21|4|622|632|745|750|OO|5501|N218SW|83|78|70|-5|-10|BFL|SFO|238|4|9|0||0|NA|NA|NA|NA|NA
2008|11|26|3|829|835|1000|1011|F9|225|N935FR|151|156|129|-11|-6|DEN|SMF|910|6|16|0||0|NA|NA|NA|NA|NA
2008|12|29|1|925|905|1142|1157|OH|6497|N868CA|137|172|119|-15|20|LGA|SAV|722|6|12|0||0|NA|NA|NA|NA|NA
2008|2|13|3|657|700|857|850|9E|5933|89339E|180|170|140|7|-3|PHL|MEM|874|4|36|0||0|NA|NA|NA|NA|NA
2008|1|3|4|626|630|816|808|XE|2636|N14905|110|98|72|8|-4|ALB|CLE|424|12|26|0||0|NA|NA|NA|NA|NA
2008|8|26|2|1459|1446|1730|1620|DL|1706|N909DL|151|94|67|70|13|ATL|CMH|446|6|78|0||0|13|0|57|0|0
2008|5|31|6|901|909|1027|1041|NW|1283|N353NW|86|92|63|-14|-8|MDW|MSP|349|6|17|0||0|NA|NA|NA|NA|NA
2008|6|16|1|1243|1202|1424|1339|UA|945|N910UA|161|157|140|45|41|ORD|DEN|888|8|13|0||0|41|0|4|0|0
2008|10|14|2|930|819|1047|951|UA|1245|N386UA|77|92|62|56|71|DEN|SLC|391|3|12|0||0|56|0|0|0|0
2008|12|19|5|1622|1627|1731|1749|9E|2269|85879E|69|82|55|-18|-5|GPT|MEM|324|5|9|0||0|NA|NA|NA|NA|NA
2008|9|18|4|842|845|910|920|XE|2167|N18101|148|155|130|-10|-3|IAH|TUS|936|6|12|0||0|NA|NA|NA|NA|NA
2008|5|29|4|1216|1220|1408|1411|DL|1069|N966DL|112|111|89|-3|-4|IAD|ATL|533|11|12|0||0|NA|NA|NA|NA|NA
2008|12|10|3|1211|1210|1350|1353|NW|1705|N329NB|159|163|143|-3|1|DCA|MSP|931|4|12|0||0|NA|NA|NA|NA|NA
2008|8|25|1|1122|1117|1232|1238|UA|743|N369UA|130|141|112|-6|5|DEN|GEG|836|3|15|0||0|NA|NA|NA|NA|NA
2008|1|7|1|556|600|752|826|UA|1422|N903UA|116|146|103|-34|-4|DFW|ORD|802|6|7|0||0|NA|NA|NA|NA|NA
2008|6|6|5|1046|1040|1419|1420|US|146|N906AW|393|400|358|-1|6|PHX|LIH|2979|5|30|0||0|NA|NA|NA|NA|NA
2008|1|24|4|629|620|1001|1032|US|1210|N954UW|152|192|137|-31|9|DFW|PHL|1302|5|10|0||0|NA|NA|NA|NA|NA
2008|10|26|7|2153|2201|2326|2256|YV|7226|N17156|93|55|33|30|-8|IAD|ROA|177|5|55|0||0|0|0|30|0|0
2008|10|1|3|1014|1020|1136|1150|AA|571|N3DHAA|142|150|106|-14|-6|ATL|DFW|732|6|30|0||0|NA|NA|NA|NA|NA
2008|12|4|4|1354|1356|1536|1514|OO|6606|N932SW|162|138|138|22|-2|MLI|DEN|751|11|13|0||0|0|0|22|0|0
2008|9|17|3|1325|1325|1437|1440|WN|691|N244WN|72|75|60|-3|0|LAX|SMF|373|4|8|0||0|NA|NA|NA|NA|NA
2008|11|25|2|845|745|1113|1014|EV|5534|N975EV|88|89|65|59|60|BTR|ATL|449|14|9|0||0|59|0|0|0|0
2008|1|28|1|1753|1745|2103|2045|UA|1130|N848UA|130|120|96|18|8|ORD|BTV|763|2|32|0||0|0|0|14|0|4
2008|1|14|1|1810|1740|1948|1928|DL|1261|N994DL|98|108|78|20|30|DCA|CVG|411|7|13|0||0|7|0|0|0|13
2008|6|20|5|1642|1640|1801|1804|OO|1981|N807SK|139|144|119|-3|2|CVG|DFW|812|6|14|0||0|NA|NA|NA|NA|NA
2008|1|6|7|1205|953|1253|1052|YV|7265|N75993|108|119|89|121|132|ROA|ORD|531|6|13|0||0|0|0|121|0|0
2008|1|7|1|1352|1357|2142|2146|AS|2|N546AS|290|289|264|-4|-5|SEA|DCA|2329|4|22|0||0|NA|NA|NA|NA|NA
2008|9|9|2|817|820|947|1003|DL|804|N967DL|90|103|77|-16|-3|ATL|DCA|547|4|9|0||0|NA|NA|NA|NA|NA
2008|3|28|5|1410|1323|1518|1445|UA|252|N307UA|68|82|53|33|47|SLC|DEN|391|3|12|0||0|0|0|0|0|33
2008|7|22|2|1600|1539|1813|1754|US|983|N531AU|133|135|103|19|21|PHL|JAX|742|3|27|0||0|17|0|0|0|2
2008|2|25|1|957|1006|1143|1154|DL|614|N607DL|106|108|85|-11|-9|PBI|ATL|545|4|17|0||0|NA|NA|NA|NA|NA
2008|11|10|1|1626|1630|1816|1830|WN|2333|N436WN|50|60|41|-14|-4|GEG|BOI|287|2|7|0||0|NA|NA|NA|NA|NA
2008|9|3|3|1742|1740|1856|1905|WN|465|N254WN|74|85|59|-9|2|RNO|LAX|390|6|9|0||0|NA|NA|NA|NA|NA
2008|11|22|6|1853|1905|2110|2114|XE|3068|N15986|137|129|95|-4|-12|EWR|CLT|529|7|35|0||0|NA|NA|NA|NA|NA
2008|8|20|3|2035|1950|2146|2105|WN|3417|N222WN|71|75|58|41|45|BUR|SMF|358|4|9|0||0|2|0|0|0|39
2008|6|17|2|1906|1855|2014|2005|WN|3502|N328SW|68|70|43|9|11|LAS|LAX|236|11|14|0||0|NA|NA|NA|NA|NA
2008|8|28|4|918|915|1103|1115|MQ|4553|N733KR|105|120|90|-12|3|BOS|RDU|612|5|10|0||0|NA|NA|NA|NA|NA
2008|12|22|1|1552|1555|1644|1632|EV|5526|N882AS|112|97|68|12|-3|ATL|MLU|448|2|42|0||0|NA|NA|NA|NA|NA
2008|6|25|3|637|640|758|808|DL|1221|N3738B|81|88|64|-10|-3|RDU|CVG|390|7|10|0||0|NA|NA|NA|NA|NA
2008|2|20|3|1624|1546|1719|1645|EV|4757|N750EV|55|59|32|34|38|ATL|CAE|191|2|21|0||0|34|0|0|0|0
2008|2|8|5|1343|1135|1517|1315|9E|5686|87339E|94|100|68|122|128|MSP|STL|449|6|20|0||0|122|0|0|0|0
2008|2|8|5|1903|1905|2100|2115|DL|540|N996DL|117|130|87|-15|-2|ATL|PHL|665|4|26|0||0|NA|NA|NA|NA|NA
2008|10|12|7|634|639|803|747|FL|945|N923AT|89|68|66|16|-5|JAX|ATL|270|5|18|0||0|0|0|16|0|0
2008|1|7|1|1719|1645|1831|1800|WN|294|N628SW|72|75|56|31|34|ABQ|DEN|349|4|12|0||0|2|0|0|0|29
2008|10|23|4|1239|1230|1509|1505|WN|77|N507SW|150|155|136|4|9|MCO|BUF|1011|3|11|0||0|NA|NA|NA|NA|NA
2008|5|24|6|1008|900|1220|1101|CO|378|N38417|252|241|227|79|68|IAH|SFO|1635|11|14|0||0|0|0|79|0|0
2008|12|28|7|1533|1435|1733|1640|WN|2804|N367SW|120|125|104|53|58|TPA|SDF|727|5|11|0||0|22|0|0|0|31
2008|11|27|4|1317|1332|1632|1655|FL|895|N923AT|135|143|123|-23|-15|MDW|SRQ|1035|4|8|0||0|NA|NA|NA|NA|NA
2008|12|11|4|841|825|929|915|WN|1|N513SW|48|50|36|14|16|HOU|CRP|187|2|10|0||0|NA|NA|NA|NA|NA
2008|3|22|6|1022|1025|1133|1155|YV|2730|N934FJ|71|90|55|-22|-3|PHX|LGB|355|6|10|0||0|NA|NA|NA|NA|NA
2008|6|21|6|911|912|903|920|EV|4224|N642AS|52|68|35|-17|-1|ATL|MGM|147|5|12|0||0|NA|NA|NA|NA|NA
2008|1|8|2|1923|1845|2120|2045|WN|405|N512SW|117|120|107|35|38|MDW|JAN|666|3|7|0||0|1|0|0|0|34
2008|1|26|6|1807|1800|2008|1952|US|1529|N191UW|241|232|199|16|7|CLT|DEN|1337|11|31|0||0|0|0|9|7|0
2008|9|28|7|1741|1704|2047|2017|UA|412|N399UA|126|133|111|30|37|SAN|DEN|853|5|10|0||0|0|0|0|0|30
2008|3|7|5|1943|1855|2232|2144|DL|1822|N931DL|169|169|129|48|48|PBI|LGA|1035|17|23|0||0|15|0|0|0|33
2008|12|3|3|1947|1947|2138|2142|DL|876|N608DA|111|115|83|-4|0|FLL|ATL|581|12|16|0||0|NA|NA|NA|NA|NA
2008|9|15|1|817|820|851|900|WN|270|N608SW|94|100|82|-9|-3|DAL|ELP|562|3|9|0||0|NA|NA|NA|NA|NA
2008|1|9|3|816|820|845|849|AQ|206|N841AL|29|29|22|-4|-4|LIH|HNL|102|2|5|0||0|NA|NA|NA|NA|NA
2008|10|17|5|1013|1015|1048|1059|MQ|4150|N699MQ|95|104|82|-11|-2|TYS|ORD|475|5|8|0||0|NA|NA|NA|NA|NA
2008|10|18|6|723|725|1005|1002|CO|1746|N24715|162|157|135|3|-2|IAH|ORD|925|9|18|0||0|NA|NA|NA|NA|NA
2008|4|20|7|1459|1456|1804|1806|CO|1562|N37409|125|130|106|-2|3|IAH|RSW|861|4|15|0||0|NA|NA|NA|NA|NA
2008|2|14|4|2001|2005|2104|2116|US|930|N588US|63|71|43|-12|-4|CLT|ORF|290|4|16|0||0|NA|NA|NA|NA|NA
2008|6|19|4|557|600|726|729|DL|876|N633DL|89|89|68|-3|-3|TPA|ATL|406|8|13|0||0|NA|NA|NA|NA|NA
2008|9|19|5|1556|1600|1801|1805|MQ|4807|N728AE|125|125|107|-4|-4|CVG|LGA|585|6|12|0||0|NA|NA|NA|NA|NA
2008|8|9|6|1158|1115|1322|1250|MQ|3169|N832AE|84|95|67|32|43|SFO|SNA|372|4|13|0||0|0|0|0|0|32
2008|9|9|2|1356|1355|1529|1500|WN|26|N690SW|93|65|56|29|1|DAL|MAF|319|4|33|0||0|0|0|29|0|0
2008|10|17|5|1423|1430|1819|1742|CO|360|N17345|296|252|237|37|-7|EWR|SAT|1569|5|54|0||0|0|0|37|0|0
2008|10|26|7|2037|2035|2258|2305|9E|4780|86049E|81|90|68|-7|2|MSP|FWA|488|5|8|0||0|NA|NA|NA|NA|NA
2008|8|27|3|915|920|1039|1050|9E|5759|80309E|84|90|53|-11|-5|MEM|TUL|342|5|26|0||0|NA|NA|NA|NA|NA
2008|2|16|6|753|755|1023|1030|US|1729|N454UW|150|155|134|-7|-2|MHT|CLT|737|4|12|0||0|NA|NA|NA|NA|NA
2008|3|22|6|1137|1140|1900|1921|DL|902|N613DL|263|281|241|-21|-3|SFO|ATL|2139|6|16|0||0|NA|NA|NA|NA|NA
2008|12|22|1|640|645|742|755|OO|4893|N408SW|62|70|46|-13|-5|GJT|SLC|217|5|11|0||0|NA|NA|NA|NA|NA
2008|5|28|3|1802|1810|1927|1944|XE|7767|N12172|85|94|66|-17|-8|LAX|TUS|451|2|17|0||0|NA|NA|NA|NA|NA
2008|9|18|4|1054|1100|1244|1255|WN|1451|N604SW|110|115|98|-11|-6|TPA|ORF|717|3|9|0||0|NA|NA|NA|NA|NA
2008|9|23|2|1703|1700|1856|1900|NW|332|N528US|113|120|93|-4|3|DTW|BOS|632|7|13|0||0|NA|NA|NA|NA|NA
2008|12|9|2|1841|1840|2003|2010|WN|357|N335SW|82|90|70|-7|1|OAK|SAN|446|6|6|0||0|NA|NA|NA|NA|NA
2008|4|26|6|1419|1355|1713|1649|US|742|N451UW|174|174|155|24|24|MIA|PHL|1013|7|12|0||0|24|0|0|0|0
2008|12|21|7|956|1000|1206|1200|US|1722|N459UW|130|120|105|6|-4|FLL|CLT|631|13|12|0||0|NA|NA|NA|NA|NA
2008|1|2|3|1252|1250|1553|1553|B6|587|N505JB|181|183|167|0|2|SWF|PBI|1077|2|12|0||0|NA|NA|NA|NA|NA
2008|8|29|5|830|835|927|940|WN|15|N777QC|57|65|48|-13|-5|LBB|DAL|293|3|6|0||0|NA|NA|NA|NA|NA
2008|3|31|1|823|825|1006|923|DL|1292|N907DA|163|118|91|43|-2|SLC|LAX|590|10|62|0||0|0|0|43|0|0
2008|11|5|3|1600|1606|1708|1708|YV|2846|N989HA|68|62|40|0|-6|FLG|PHX|119|8|20|0||0|NA|NA|NA|NA|NA
2008|4|24|4|1319|1310|1429|1420|OO|2753|N479CA|70|70|53|9|9|MKE|DSM|311|5|12|0||0|NA|NA|NA|NA|NA
2008|8|29|5|808|816|917|929|OO|5800|N926SW|69|73|48|-12|-8|SFO|MFR|329|5|16|0||0|NA|NA|NA|NA|NA
2008|10|8|3|1554|1600|1716|1720|B6|250|N534JB|82|80|58|-4|-6|LGB|OAK|353|5|19|0||0|NA|NA|NA|NA|NA
2008|1|8|2|1424|1425|1629|1640|EV|4338|N867AS|125|135|108|-11|-1|ATL|SWF|784|6|11|0||0|NA|NA|NA|NA|NA
2008|10|30|4|1502|1457|2007|2019|UA|1610|N452UA|185|202|168|-12|5|PHX|ORD|1440|8|9|0||0|NA|NA|NA|NA|NA
2008|9|3|3|1913|1855|2031|2035|UA|423|N456UA|198|220|185|-4|18|CLT|DEN|1337|5|8|0||0|NA|NA|NA|NA|NA
2008|1|8|2|1728|1715|2033|2025|WN|2789|N672SW|125|130|114|8|13|MDW|PHL|668|4|7|0||0|NA|NA|NA|NA|NA
2008|2|16|6|2208|2215|2350|18|US|1577|N420US|102|123|88|-28|-7|CLT|MIA|650|4|10|0||0|NA|NA|NA|NA|NA
2008|9|3|3|1200|1205|1500|1510|MQ|3387|N522AE|120|125|96|-10|-5|DFW|TYS|772|6|18|0||0|NA|NA|NA|NA|NA
2008|8|10|7|1106|1110|1351|1358|EV|4308|N852AS|105|108|86|-7|-4|FSM|ATL|579|9|10|0||0|NA|NA|NA|NA|NA
2008|7|23|3|1044|1045|1327|1330|XE|2860|N11536|163|165|150|-3|-1|MKE|IAH|984|4|9|0||0|NA|NA|NA|NA|NA
2008|1|25|5|1435|1440|1630|1634|FL|520|N893AT|115|114|95|-4|-5|MIA|ATL|595|6|14|0||0|NA|NA|NA|NA|NA
2008|9|28|7|836|845|1055|1105|US|1517|N527AU|139|140|122|-10|-9|DCA|TPA|814|3|14|0||0|NA|NA|NA|NA|NA
2008|11|20|4|1305|1247|1330|1318|OO|6088|N979SW|85|91|78|12|18|ICT|DEN|419|3|4|0||0|NA|NA|NA|NA|NA
2008|2|1|5|1944|1945|2318|2310|CO|1492|N63305|154|145|124|8|-1|IAH|CMH|986|5|25|0||0|NA|NA|NA|NA|NA
